Class_id;Class_name;Vsl;Vsg;ID;Roughness;Ang;Density_L;Density_G;Visc_L;Visc_G;ST;P;T;model
4;AN;0.099318839;14.78587596;0.0192;0;90;1125;1.70E+00;0.0064125;1.81E-05;0.065;150;20;4
4;AN;0.09922191;19.74088063;0.0192;0;90;1125;1.70E+00;0.0064125;1.81E-05;0.065;150;20;4
4;AN;0.097550404;30.15818466;0.0192;0;90;1125;1.70E+00;0.0064125;1.81E-05;0.065;150;20;4
4;AN;0.294117719;40.6386265;0.0192;0;90;1125;1.70E+00;0.0064125;1.81E-05;0.065;150;20;4
4;AN;0.289860258;30.43427896;0.0192;0;90;1125;1.70E+00;0.0064125;1.81E-05;0.065;150;20;4
4;AN;0.299430117;20.31182041;0.0192;0;90;1125;1.70E+00;0.0064125;1.81E-05;0.065;150;20;4
4;AN;0.491843685;32.38838402;0.0192;0;90;1172;1.70E+00;0.0172284;1.81E-05;0.062;150;20;4
5;IN;0.517502121;0.207965661;0.0192;0;90;1172;1.70E+00;0.0172284;1.81E-05;0.062;150;20;5
5;IN;0.299945604;0.203996836;0.0192;0;90;1172;1.70E+00;0.0172284;1.81E-05;0.062;150;20;5
5;IN;0.10362634;0.098091596;0.0192;0;90;1172;1.70E+00;0.0172284;1.81E-05;0.062;150;20;5
5;IN;0.100776273;0.203996836;0.0192;0;90;1172;1.70E+00;0.0172284;1.81E-05;0.062;150;20;5
5;IN;0.100955282;0.349891228;0.0192;0;90;1172;1.70E+00;0.0172284;1.81E-05;0.062;150;20;5
5;IN;0.101089748;0.524403126;0.0192;0;90;1172;1.70E+00;0.0172284;1.81E-05;0.062;150;20;5
5;IN;0.101205147;0.741810348;0.0192;0;90;1172;1.70E+00;0.0172284;1.81E-05;0.062;150;20;5
5;IN;0.305800527;0.727653606;0.0192;0;90;1172;1.70E+00;0.0172284;1.81E-05;0.062;150;20;5
5;IN;0.300897688;0.534605562;0.0192;0;90;1172;1.70E+00;0.0172284;1.81E-05;0.062;150;20;5
5;IN;0.300535541;0.370712864;0.0192;0;90;1172;1.70E+00;0.0172284;1.81E-05;0.062;150;20;5
5;IN;0.495420045;0.363638164;0.0192;0;90;1172;1.70E+00;0.0172284;1.81E-05;0.062;150;20;5
5;IN;0.503620107;0.534605562;0.0192;0;90;1172;1.70E+00;0.0172284;1.81E-05;0.062;150;20;5
5;IN;0.504163057;0.741810348;0.0192;0;90;1172;1.70E+00;0.0172284;1.81E-05;0.062;150;20;5
5;IN;1.009680806;0.363638164;0.0192;0;90;1172;1.70E+00;0.0172284;1.81E-05;0.062;150;20;5
5;IN;1.010833406;0.514395394;0.0192;0;90;1172;1.70E+00;0.0172284;1.81E-05;0.062;150;20;5
6;CH;1.048087375;3.087022174;0.0192;0;90;1172;1.70E+00;0.0172284;1.81E-05;0.062;150;20;5
6;CH;1.049084316;4.121570771;0.0192;0;90;1172;1.70E+00;0.0172284;1.81E-05;0.062;150;20;5
6;CH;1.034098172;5.19375156;0.0192;0;90;1172;1.70E+00;0.0172284;1.81E-05;0.062;150;20;5
6;CH;1.034622661;6.059360315;0.0192;0;90;1172;1.70E+00;0.0172284;1.81E-05;0.062;150;20;5
6;CH;1.019649197;7.206768735;0.0192;0;90;1172;1.70E+00;0.0172284;1.81E-05;0.062;150;20;5
6;CH;1.020101698;8.247417722;0.0192;0;90;1172;1.70E+00;0.0172284;1.81E-05;0.062;150;20;5
6;CH;1.020877881;10.3928917;0.0192;0;90;1172;1.70E+00;0.0172284;1.81E-05;0.062;150;20;5
6;CH;0.5142324;3.028109308;0.0192;0;90;1172;1.70E+00;0.0172284;1.81E-05;0.062;150;20;5
6;CH;0.514786791;4.201757291;0.0192;0;90;1172;1.70E+00;0.0172284;1.81E-05;0.062;150;20;5
6;CH;0.522975823;5.094633778;0.0192;0;90;1172;1.70E+00;0.0172284;1.81E-05;0.062;150;20;5
6;CH;0.531295123;6.17724717;0.0192;0;90;1172;1.70E+00;0.0172284;1.81E-05;0.062;150;20;5
6;CH;0.507915745;7.069234446;0.0192;0;90;1172;1.70E+00;0.0172284;1.81E-05;0.062;150;20;5
6;CH;0.52373878;7.935633278;0.0192;0;90;1172;1.70E+00;0.0172284;1.81E-05;0.062;150;20;5
6;CH;0.516289908;10.1945533;0.0192;0;90;1172;1.70E+00;0.0172284;1.81E-05;0.062;150;20;5
6;CH;0.308467508;10.1945533;0.0192;0;90;1172;1.70E+00;0.0172284;1.81E-05;0.062;150;20;5
6;CH;0.308232977;8.090023642;0.0192;0;90;1172;1.70E+00;0.0172284;1.81E-05;0.062;150;20;5
6;CH;0.30809625;7.069234446;0.0192;0;90;1172;1.70E+00;0.0172284;1.81E-05;0.062;150;20;5
6;CH;0.317432667;6.17724717;0.0192;0;90;1172;1.70E+00;0.0172284;1.81E-05;0.062;150;20;5
6;CH;0.303156604;5.19375156;0.0192;0;90;1172;1.70E+00;0.0172284;1.81E-05;0.062;150;20;5
6;CH;0.307530455;4.042914535;0.0192;0;90;1172;1.70E+00;0.0172284;1.81E-05;0.062;150;20;5
6;CH;0.30723821;3.028109308;0.0192;0;90;1172;1.70E+00;0.0172284;1.81E-05;0.062;150;20;5
6;CH;0.307082459;2.595529333;0.0192;0;90;1172;1.70E+00;0.0172284;1.81E-05;0.062;150;20;5
6;CH;0.306848982;2.059716895;0.0192;0;90;1172;1.70E+00;0.0172284;1.81E-05;0.062;150;20;5
6;CH;0.103082614;1.981851591;0.0192;0;90;1172;1.70E+00;0.0172284;1.81E-05;0.062;150;20;5
6;CH;0.103161048;2.497408237;0.0192;0;90;1172;1.70E+00;0.0172284;1.81E-05;0.062;150;20;5
6;CH;0.101687395;3.147081209;0.0192;0;90;1172;1.70E+00;0.0172284;1.81E-05;0.062;150;20;5
6;CH;0.103324645;4.042914535;0.0192;0;90;1172;1.70E+00;0.0172284;1.81E-05;0.062;150;20;5
6;CH;0.103403263;5.094633778;0.0192;0;90;1172;1.70E+00;0.0172284;1.81E-05;0.062;150;20;5
6;CH;0.103462266;6.059360315;0.0192;0;90;1172;1.70E+00;0.0172284;1.81E-05;0.062;150;20;5
6;CH;0.103514742;7.069234446;0.0192;0;90;1172;1.70E+00;0.0172284;1.81E-05;0.062;150;20;5
6;CH;0.533387092;20.39968357;0.0192;0;90;1172;1.70E+00;0.0172284;1.81E-05;0.062;150;20;5
5;IN;0.099448225;0.100574475;0.0192;0;90;1125;1.70E+00;0.0064125;1.81E-05;0.065;150;20;5
5;IN;0.09922191;0.197408806;0.0192;0;90;1125;1.70E+00;0.0064125;1.81E-05;0.065;150;20;5
5;IN;0.099034781;0.345173532;0.0192;0;90;1125;1.70E+00;0.0064125;1.81E-05;0.065;150;20;5
5;IN;0.10046324;0.49783491;0.0192;0;90;1125;1.70E+00;0.0064125;1.81E-05;0.065;150;20;5
5;IN;0.098790113;0.71782756;0.0192;0;90;1125;1.70E+00;0.0064125;1.81E-05;0.065;150;20;5
5;IN;0.294807762;0.203091762;0.0192;0;90;1125;1.70E+00;0.0064125;1.81E-05;0.065;150;20;5
5;IN;0.298884859;0.348378903;0.0192;0;90;1125;1.70E+00;0.0064125;1.81E-05;0.065;150;20;5
5;IN;0.298515429;0.502392524;0.0192;0;90;1125;1.70E+00;0.0064125;1.81E-05;0.065;150;20;5
5;IN;0.49877558;0.514371577;0.0192;0;90;1125;1.70E+00;0.0064125;1.81E-05;0.065;150;20;5
5;IN;0.515209327;0.349969952;0.0192;0;90;1125;1.70E+00;0.0064125;1.81E-05;0.065;150;20;5
6;CH;0.999739656;2.111945309;0.0192;0;90;1125;1.70E+00;0.0064125;1.81E-05;0.065;150;20;5
6;CH;0.983089869;3.04521141;0.0192;0;90;1125;1.70E+00;0.0064125;1.81E-05;0.065;150;20;5
6;CH;0.966969115;4.065185539;0.0192;0;90;1125;1.70E+00;0.0064125;1.81E-05;0.065;150;20;5
6;CH;0.996815455;5.026214973;0.0192;0;90;1125;1.70E+00;0.0064125;1.81E-05;0.065;150;20;5
6;CH;0.980788795;6.093462769;0.0192;0;90;1125;1.70E+00;0.0064125;1.81E-05;0.065;150;20;5
6;CH;0.96520828;6.972417295;0.0192;0;90;1125;1.70E+00;0.0064125;1.81E-05;0.065;150;20;5
6;CH;0.964768572;7.979195783;0.0192;0;90;1125;1.70E+00;0.0064125;1.81E-05;0.065;150;20;5
6;CH;0.979002794;10.45122413;0.0192;0;90;1125;1.70E+00;0.0064125;1.81E-05;0.065;150;20;5
6;CH;0.496443388;2.059540753;0.0192;0;90;1125;1.70E+00;0.0064125;1.81E-05;0.065;150;20;5
6;CH;0.511466813;3.028605842;0.0192;0;90;1125;1.70E+00;0.0064125;1.81E-05;0.065;150;20;5
6;CH;0.503014265;4.201860288;0.0192;0;90;1125;1.70E+00;0.0064125;1.81E-05;0.065;150;20;5
6;CH;0.510568675;5.09539423;0.0192;0;90;1125;1.70E+00;0.0064125;1.81E-05;0.065;150;20;5
6;CH;0.487032908;5.942263202;0.0192;0;90;1125;1.70E+00;0.0064125;1.81E-05;0.065;150;20;5
6;CH;0.494379486;7.068383475;0.0192;0;90;1125;1.70E+00;0.0064125;1.81E-05;0.065;150;20;5
6;CH;0.50190222;8.090072117;0.0192;0;90;1125;1.70E+00;0.0064125;1.81E-05;0.065;150;20;5
6;CH;0.501542967;10;0.0192;0;90;1125;1.70E+00;0.0064125;1.81E-05;0.065;150;20;5
6;CH;0.306529822;1.973702595;0.0192;0;90;1125;1.70E+00;0.0064125;1.81E-05;0.065;150;20;5
6;CH;0.301542587;2.535179458;0.0192;0;90;1125;1.70E+00;0.0064125;1.81E-05;0.065;150;20;5
6;CH;0.301326748;3.133692038;0.0192;0;90;1125;1.70E+00;0.0064125;1.81E-05;0.065;150;20;5
6;CH;0.305792436;4.026209692;0.0192;0;90;1125;1.70E+00;0.0064125;1.81E-05;0.065;150;20;5
6;CH;0.300856363;4.976081177;0.0192;0;90;1125;1.70E+00;0.0064125;1.81E-05;0.065;150;20;5
6;CH;0.30535483;6.151649796;0.0192;0;90;1125;1.70E+00;0.0064125;1.81E-05;0.065;150;20;5
6;CH;0.300445378;7.457868237;0.0192;0;90;1125;1.70E+00;0.0064125;1.81E-05;0.065;150;20;5
6;CH;0.309860044;8.057487562;0.0192;0;90;1125;1.70E+00;0.0064125;1.81E-05;0.065;150;20;5
6;CH;0.104771082;1.994106714;0.0192;0;90;1125;1.70E+00;0.0064125;1.81E-05;0.065;150;20;5
6;CH;0.099921917;2.463918746;0.0192;0;90;1125;1.70E+00;0.0064125;1.81E-05;0.065;150;20;5
6;CH;0.101415971;3.046004418;0.0192;0;90;1125;1.70E+00;0.0064125;1.81E-05;0.065;150;20;5
6;CH;0.101330186;3.913037991;0.0192;0;90;1125;1.70E+00;0.0064125;1.81E-05;0.065;150;20;5
6;CH;0.102831908;5.027523857;0.0192;0;90;1125;1.70E+00;0.0064125;1.81E-05;0.065;150;20;5
6;CH;0.101185177;5.978734642;0.0192;0;90;1125;1.70E+00;0.0064125;1.81E-05;0.065;150;20;5
7;BL;1.018357444;0.049020368;0.0192;0;90;1172;1.70E+00;0.0172284;1.81E-05;0.062;150;20;5
7;BL;0.507336596;0.049974076;0.0192;0;90;1172;1.70E+00;0.0172284;1.81E-05;0.062;150;20;5
7;BL;0.303118177;0.049974076;0.0192;0;90;1172;1.70E+00;0.0172284;1.81E-05;0.062;150;20;5
7;BL;1.005529571;0.103928917;0.0192;0;90;1172;1.70E+00;0.0172284;1.81E-05;0.062;150;20;5
7;BL;0.981427441;0.050255607;0.0192;0;90;1125;1.70E+00;0.0064125;1.81E-05;0.065;150;20;5
7;BL;0.487350043;0.049008594;0.0192;0;90;1125;1.70E+00;0.0064125;1.81E-05;0.065;150;20;5
7;BL;0.291658299;0.048798493;0.0192;0;90;1125;1.70E+00;0.0064125;1.81E-05;0.065;150;20;5
7;BL;0.994482253;0.100574475;0.0192;0;90;1125;1.70E+00;0.0064125;1.81E-05;0.065;150;20;5
7;BL;0.486177676;0.099973966;0.0192;0;90;1125;1.70E+00;0.0064125;1.81E-05;0.065;150;20;5
8;MS;0.992089931;0.205164611;0.0192;0;90;1125;1.70E+00;0.0064125;1.81E-05;0.065;150;20;5
2;SS;0.009874357;0.145708737;0.050800027;0;0;859.5976474;1.17E+00;0.0532032;1.02E-05;0.023;211.5;42.9;5
2;SS;0.009874357;0.145708737;0.050800027;0;0;859.5976474;1.17E+00;0.0532032;1.02E-05;0.023;211.5;42.9;5
2;SS;0.009874357;0.145708737;0.050800027;0;0;859.5976474;1.17E+00;0.0532032;1.02E-05;0.023;211.5;42.9;5
2;SS;0.009874357;0.145708737;0.050800027;0;0;859.5976474;1.17E+00;0.0532032;1.02E-05;0.023;211.5;42.9;5
2;SS;0.010220209;0.4654402;0.050800027;0;0;860.4272704;1.17E+00;0.0581559;1.01E-05;0.023;210.9;41.2;5
2;SS;0.010220209;0.4654402;0.050800027;0;0;860.4272704;1.17E+00;0.0581559;1.01E-05;0.023;210.9;41.2;5
2;SS;0.010220209;0.4654402;0.050800027;0;0;860.4272704;1.17E+00;0.0581559;1.01E-05;0.023;210.9;41.2;5
2;SS;0.010220209;0.4654402;0.050800027;0;0;860.4272704;1.17E+00;0.0581559;1.01E-05;0.023;210.9;41.2;5
2;SS;0.010210586;1.051007745;0.050800027;0;0;861.0819321;1.17E+00;0.0623875;1.01E-05;0.023;210.5;39.9;3
2;SS;0.010210586;1.051007745;0.050800027;0;0;861.0819321;1.17E+00;0.0623875;1.01E-05;0.023;210.5;39.9;3
2;SS;0.010210586;1.051007745;0.050800027;0;0;861.0819321;1.17E+00;0.0623875;1.01E-05;0.023;210.5;39.9;3
2;SS;0.010210586;1.051007745;0.050800027;0;0;861.0819321;1.17E+00;0.0623875;1.01E-05;0.023;210.5;39.9;3
2;SS;0.0099761;2.612551704;0.050800027;0;0;861.5982509;1.18E+00;0.0659409;1.01E-05;0.023;210.5;38.8;3
2;SS;0.0099761;2.612551704;0.050800027;0;0;861.5982509;1.18E+00;0.0659409;1.01E-05;0.023;210.5;38.8;3
2;SS;0.0099761;2.612551704;0.050800027;0;0;861.5982509;1.18E+00;0.0659409;1.01E-05;0.023;210.5;38.8;3
2;SS;0.0099761;2.612551704;0.050800027;0;0;861.5982509;1.18E+00;0.0659409;1.01E-05;0.023;210.5;38.8;3
3;SW;0.01020536;4.388212226;0.050800027;0;0;862.2832227;1.18E+00;0.0709694;1.00E-05;0.023;211.1;37.4;3
3;SW;0.01020536;4.388212226;0.050800027;0;0;862.2832227;1.18E+00;0.0709694;1.00E-05;0.023;211.1;37.4;3
3;SW;0.01020536;4.388212226;0.050800027;0;0;862.2832227;1.18E+00;0.0709694;1.00E-05;0.023;211.1;37.4;3
3;SW;0.01020536;4.388212226;0.050800027;0;0;862.2832227;1.18E+00;0.0709694;1.00E-05;0.023;211.1;37.4;3
3;SW;0.010688454;5.689323209;0.050800027;0;0;862.5588728;1.19E+00;0.0730996;9.99E-06;0.023;211.2;36.9;3
3;SW;0.010688454;5.689323209;0.050800027;0;0;862.5588728;1.19E+00;0.0730996;9.99E-06;0.023;211.2;36.9;3
3;SW;0.010688454;5.689323209;0.050800027;0;0;862.5588728;1.19E+00;0.0730996;9.99E-06;0.023;211.2;36.9;3
3;SW;0.010688454;5.689323209;0.050800027;0;0;862.5588728;1.19E+00;0.0730996;9.99E-06;0.023;211.2;36.9;3
7;BL;0.055502301;0.142292708;0.050800027;0;0;859.6744541;1.17E+00;0.0536434;1.02E-05;0.023;212.3;42.8;5
3;SW;0.054603991;7.470290793;0.050800027;0;0;859.8765402;1.18E+00;0.0548192;1.02E-05;0.023;213;42.4;5
3;SW;0.054603991;7.470290793;0.050800027;0;0;859.8765402;1.18E+00;0.0548192;1.02E-05;0.023;213;42.4;5
3;SW;0.054603991;7.470290793;0.050800027;0;0;859.8765402;1.18E+00;0.0548192;1.02E-05;0.023;213;42.4;5
7;BL;0.115515925;0.12516721;0.050800027;0;0;859.0719059;1.17E+00;0.0502853;1.02E-05;0.023;213.1;44;5
7;BL;0.115515925;0.12516721;0.050800027;0;0;859.0719059;1.17E+00;0.0502853;1.02E-05;0.023;213.1;44;5
7;BL;0.316654998;0.139285779;0.050800027;0;0;856.4552264;1.17E+00;0.0379768;1.04E-05;0.023;215.8;49.4;5
7;BL;0.316654998;0.139285779;0.050800027;0;0;856.4552264;1.17E+00;0.0379768;1.04E-05;0.023;215.8;49.4;5
7;BL;0.316654998;0.139285779;0.050800027;0;0;856.4552264;1.17E+00;0.0379768;1.04E-05;0.023;215.8;49.4;5
7;BL;0.510167643;0.130001599;0.050800027;0;0;857.389801;1.21E+00;0.0419821;1.04E-05;0.023;222.9;47.5;5
7;BL;0.510167643;0.130001599;0.050800027;0;0;857.389801;1.21E+00;0.0419821;1.04E-05;0.023;222.9;47.5;5
7;BL;1.012071493;0.112426435;0.050800027;0;0;857.3547683;1.24E+00;0.0418246;1.04E-05;0.023;227.9;47.6;5
7;BL;1.012071493;0.112426435;0.050800027;0;0;857.3547683;1.24E+00;0.0418246;1.04E-05;0.023;227.9;47.6;5
7;BL;1.012071493;0.112426435;0.050800027;0;0;857.3547683;1.24E+00;0.0418246;1.04E-05;0.023;227.9;47.6;5
5;IN;0.050000002;0.100000003;0.050800027;0;0;884.2025801;1.36E+00;0.5984354;1.84E-05;0.031;229.5;20.9;5
5;IN;0.050000002;0.210000007;0.050800027;0;0;884.1025798;1.38E+00;0.5844932;1.84E-05;0.031;233.1;21.2;5
5;IN;0.050000002;0.290000009;0.050800027;0;0;884.2025801;1.33E+00;0.5984354;1.84E-05;0.031;224.5;20.9;5
5;IN;0.050000002;0.510000016;0.050800027;0;0;884.1025798;1.31E+00;0.5928071;1.84E-05;0.031;221.2;21;5
5;IN;0.050000002;0.680000022;0.050800027;0;0;884.2025801;1.30E+00;0.5916897;1.84E-05;0.031;219.5;21;5
5;IN;0.050000002;0.970000031;0.050800027;0;0;884.2025801;1.30E+00;0.5956126;1.84E-05;0.031;219.5;20.9;5
5;IN;0.050000002;1.510000048;0.050800027;0;0;884.1025798;1.29E+00;0.5956126;1.84E-05;0.031;217.8;20.9;5
5;IN;0.050000002;2.060000066;0.050800027;0;0;884.0025795;1.28E+00;0.5900187;1.84E-05;0.031;216.2;21.1;5
5;IN;0.100000003;0.100000003;0.050800027;0;0;883.9025792;1.41E+00;0.5683162;1.84E-05;0.031;238.5;21.5;5
5;IN;0.100000003;0.200000006;0.050800027;0;0;884.2025801;1.43E+00;0.5956126;1.84E-05;0.031;241.4;20.9;5
5;IN;0.100000003;0.32000001;0.050800027;0;0;883.5025781;1.37E+00;0.5683162;1.84E-05;0.031;231.7;21.5;5
5;IN;0.100000003;0.500000016;0.050800027;0;0;833.6024324;1.36E+00;0.5763307;1.84E-05;0.031;229.9;21.3;5
5;IN;0.100000003;0.670000021;0.050800027;0;0;883.6025783;1.36E+00;0.5790349;1.84E-05;0.031;229.8;21.3;5
2;SS;0.027432001;4.087368131;0.038100021;3.00E-05;0;815.4425432;5.83E+00;0.0019091;9.48E-06;0.026;977.7;20.3;3
7;BL;3.035808097;0.240792008;0.038100021;3.00E-05;0;849.8543863;5.25E+00;0.0291047;9.29E-06;0.035;864.6;15;1
7;BL;3.035808097;0.286512009;0.038100021;3.00E-05;0;846.6947279;5.83E+00;0.0245117;9.44E-06;0.034;974.9;19.2;1
5;IN;2.237232072;0.377952012;0.038100021;3.00E-05;0;846.2734401;4.62E+00;0.0239567;9.44E-06;0.034;775;19.7;1
5;IN;2.237232072;0.271272009;0.038100021;3.00E-05;0;846.484084;4.59E+00;0.0242326;9.43E-06;0.034;768.1;19.4;5
7;BL;2.255520072;0.158496005;0.038100021;3.00E-05;0;847.1160157;4.72E+00;0.0250795;9.41E-06;0.034;788.8;18.6;5
5;IN;3.035808097;3.011424096;0.038100021;3.00E-05;0;846.2734401;7.36E+00;0.0239567;9.49E-06;0.034;1232.8;19.7;1
5;IN;2.292096073;3.880104124;0.038100021;3.00E-05;0;846.0627963;6.19E+00;0.023684;9.48E-06;0.034;1037;20;5
7;BL;0.441960014;0.155448005;0.038100021;3.00E-05;0;853.2246885;3.47E+00;0.0349563;9.11E-06;0.035;564;10.6;5
5;IN;0.603504019;0.350520011;0.038100021;3.00E-05;0;852.5927568;4.40E+00;0.033776;9.15E-06;0.035;715.7;11.4;5
5;IN;0.582168019;0.435864014;0.038100021;3.00E-05;0;853.2246885;4.24E+00;0.0349563;9.12E-06;0.035;688.1;10.6;5
7;BL;0.277368009;0.286512009;0.038100021;3.00E-05;0;854.0672641;4.00E+00;0.0365946;9.07E-06;0.036;646.7;9.4;5
2;SS;0.027432001;0.280416009;0.038100021;3.00E-05;0;850.6969618;4.18E+00;0.0304687;9.23E-06;0.035;686.7;13.9;5
2;SS;0.027432001;0.417576013;0.038100021;3.00E-05;0;852.3821129;4.04E+00;0.0333915;9.15E-06;0.035;657.8;11.7;5
7;BL;0.277368009;0.103632003;0.038100021;3.00E-05;0;851.5395374;4.10E+00;0.0318966;9.19E-06;0.035;671.6;12.8;5
7;BL;0.109728004;0.091440003;0.038100021;3.00E-05;0;853.6459763;4.32E+00;0.0357661;9.10E-06;0.035;699.1;10;5
5;IN;0.109728004;0.371856012;0.038100021;3.00E-05;0;857.8588541;4.40E+00;0.0449702;8.91E-06;0.036;699.1;4.4;5
5;IN;0.109728004;5.61441618;0.038100021;3.00E-05;0;856.173703;4.37E+00;0.041034;8.98E-06;0.036;699.1;6.7;5
5;IN;0.109728004;4.578096146;0.038100021;3.00E-05;0;856.173703;4.28E+00;0.041034;8.98E-06;0.036;685.3;6.7;5
5;IN;0.277368009;5.437632174;0.038100021;3.00E-05;0;851.9608252;4.51E+00;0.0326355;9.18E-06;0.035;736.4;12.2;5
5;IN;0.560832018;5.483352175;0.038100021;3.00E-05;0;847.3266596;4.48E+00;0.0253683;9.39E-06;0.034;747.4;18.3;5
5;IN;0.551688018;10.39977633;0.038100021;3.00E-05;0;850.275674;5.00E+00;0.0297789;9.27E-06;0.035;823.2;14.4;5
5;IN;0.563880018;12.92047241;0.038100021;3.00E-05;0;850.275674;5.17E+00;0.0297789;9.27E-06;0.035;850.8;14.4;4
5;IN;0.277368009;11.07948035;0.038100021;3.00E-05;0;854.4885518;4.65E+00;0.0374423;9.07E-06;0.036;750.2;8.9;4
5;IN;0.277368009;10.23518433;0.038100021;3.00E-05;0;854.0672641;4.54E+00;0.0365946;9.08E-06;0.036;733.6;9.4;5
5;IN;0.527304017;2.526792081;0.038100021;3.00E-05;0;850.275674;4.35E+00;0.0297789;9.25E-06;0.035;715.7;14.4;5
5;IN;0.521208017;1.88976006;0.038100021;3.00E-05;0;850.6969618;4.19E+00;0.0304687;9.23E-06;0.035;688.1;13.9;5
7;BL;0.082296003;0.124968004;0.038100021;3.00E-05;0;854.9098396;3.41E+00;0.0383096;9.03E-06;0.036;550.2;8.3;5
7;BL;0.082296003;0.192024006;0.038100021;3.00E-05;0;859.1227174;4.43E+00;0.0481682;8.85E-06;0.036;699.1;2.8;5
7;BL;0.082296003;0.292608009;0.038100021;3.00E-05;0;859.1227174;4.25E+00;0.0481682;8.85E-06;0.036;671.6;2.8;5
5;IN;0.082296003;0.377952012;0.038100021;3.00E-05;0;859.5440052;4.44E+00;0.049284;8.83E-06;0.036;699.1;2.2;5
2;SS;0.060960002;0.374904012;0.038100021;3.00E-05;0;860.8078685;4.24E+00;0.0527889;8.77E-06;0.037;664.7;0.6;5
2;SS;0.042672001;0.268224009;0.038100021;3.00E-05;0;860.3865808;4.21E+00;0.0515937;8.79E-06;0.036;660.5;1.1;5
5;IN;0.042672001;1.444752046;0.038100021;3.00E-05;0;865.0207463;4.56E+00;0.0663736;8.58E-06;0.037;699.1;-5;5
2;SS;0.042672001;0.381000012;0.038100021;3.00E-05;0;866.2846097;4.32E+00;0.0710938;8.52E-06;0.037;657.8;-6.7;5
5;IN;1.408176045;9.116568292;0.038100021;3.00E-05;0;843.1137818;6.24E+00;0.0201761;9.61E-06;0.034;1060.4;23.9;5
5;IN;1.414272045;7.571232242;0.038100021;3.00E-05;0;844.3776451;5.81E+00;0.0216109;9.55E-06;0.034;981.8;22.2;5
5;IN;1.426464046;4.791456153;0.038100021;3.00E-05;0;846.484084;5.21E+00;0.0242326;9.44E-06;0.034;871.5;19.4;5
5;IN;1.405128045;3.075432098;0.038100021;3.00E-05;0;847.7479474;5.07E+00;0.0259559;9.38E-06;0.035;843.9;17.8;5
5;IN;1.405128045;1.527048049;0.038100021;3.00E-05;0;847.7479474;4.49E+00;0.0259559;9.37E-06;0.035;747.4;17.8;5
5;IN;1.411224045;0.438912014;0.038100021;3.00E-05;0;849.8543863;4.11E+00;0.0291047;9.27E-06;0.035;678.5;15;5
5;IN;1.426464046;0.280416009;0.038100021;3.00E-05;0;850.275674;4.37E+00;0.0297789;9.25E-06;0.035;719.8;14.4;5
7;BL;1.399032045;0.216408007;0.038100021;3.00E-05;0;850.275674;4.54E+00;0.0297789;9.26E-06;0.035;747.4;14.4;5
7;BL;1.487424048;0.121920004;0.038100021;3.00E-05;0;850.6969618;3.84E+00;0.0304687;9.23E-06;0.035;630.2;13.9;5
7;BL;1.435608046;0.188976006;0.038100021;3.00E-05;0;850.6969618;4.42E+00;0.0304687;9.24E-06;0.035;726.7;13.9;5
5;IN;0.100000003;1.060000034;0.050800027;0;0;883.6025783;1.35E+00;0.5790349;1.84E-05;0.031;228.2;21.3;5
5;IN;0.100000003;1.450000046;0.050800027;0;0;883.7025786;1.34E+00;0.5900187;1.84E-05;0.031;226.3;21.1;5
5;IN;0.100000003;2.020000065;0.050800027;0;0;883.7025786;1.34E+00;0.5956126;1.84E-05;0.031;226.2;20.9;5
5;IN;0.200000006;0.100000003;0.050800027;0;0;884.502581;1.51E+00;0.6012757;1.84E-05;0.031;254.8;20.8;5
5;IN;0.200000006;0.200000006;0.050800027;0;0;884.1025798;1.52E+00;0.5984354;1.84E-05;0.031;256.5;20.9;5
5;IN;0.210000007;0.30000001;0.050800027;0;0;884.4025807;1.49E+00;0.5984354;1.84E-05;0.031;251.5;20.9;5
5;IN;0.210000007;0.500000016;0.050800027;0;0;884.2025801;1.47E+00;0.5872475;1.84E-05;0.031;248.3;21.1;5
5;IN;0.210000007;0.670000021;0.050800027;0;0;884.2025801;1.46E+00;0.5817557;1.84E-05;0.031;246.7;21.2;5
5;IN;0.210000007;1.010000032;0.050800027;0;0;884.2025801;1.46E+00;0.5900187;1.84E-05;0.031;246.6;21.1;5
5;IN;0.200000006;1.500000048;0.050800027;0;0;884.3025804;1.46E+00;0.5956126;1.84E-05;0.031;246.5;20.9;5
5;IN;0.30000001;0.110000004;0.050800027;0;0;884.0025795;1.79E+00;0.6012757;1.84E-05;0.031;302.1;20.8;5
5;IN;0.30000001;0.170000005;0.050800027;0;0;884.0025795;1.77E+00;0.5984354;1.84E-05;0.031;298.7;20.9;5
5;IN;0.30000001;0.31000001;0.050800027;0;0;883.8025789;1.75E+00;0.5956126;1.84E-05;0.031;295.4;20.9;5
5;IN;0.30000001;0.510000016;0.050800027;0;0;883.7025786;1.75E+00;0.5956126;1.84E-05;0.031;295.4;20.9;5
5;IN;0.30000001;0.740000024;0.050800027;0;0;883.7025786;1.77E+00;0.6012757;1.84E-05;0.031;298.7;20.8;5
5;IN;0.30000001;1.100000035;0.050800027;0;0;883.5025781;1.78E+00;0.5900187;1.84E-05;0.031;300.6;21.1;5
5;IN;0.30000001;1.500000048;0.050800027;0;0;883.5025781;1.80E+00;0.5872475;1.84E-05;0.031;304;21.1;5
5;IN;0.30000001;2.100000067;0.050800027;0;0;883.6025783;1.83E+00;0.5844932;1.84E-05;0.031;309.2;21.2;5
